,Year,temp_ssp126,temp_ssp245,temp_ssp585
304,2054.0,0.5610897481930631,0.7005213080124659,0.9439066952470138
305,2055.0,0.5707339865701148,0.7163995248983812,0.9675830661069452
306,2056.0,0.5808406777939741,0.7324891063380847,0.9913363068285808
307,2057.0,0.5683976977461274,0.7257930998687803,0.9921747808021907
308,2058.0,0.5515563994981499,0.714476403485588,0.9882702752407199
309,2059.0,0.5572317901399413,0.7254657229743596,1.0065557769105367
310,2060.0,0.5931096224261154,0.7664560020406677,1.0547300689893764
311,2061.0,0.5842097970146481,0.7624704804730138,1.0578123803723376
312,2062.0,0.5717168215667283,0.7548102144026343,1.0575327648258757
313,2063.0,0.5751844701500174,0.7630572514021975,1.0733946377042725
314,2064.0,0.5671399052483939,0.7597433172036705,1.0778043324254774
315,2065.0,0.5658857639295783,0.7631770463526131,1.089007515021448
316,2066.0,0.5614754062562519,0.7634187307707194,1.097033326353829
317,2067.0,0.5512627878856398,0.7578296526108718,1.099227497078969
318,2068.0,0.5475307792102785,0.7586992697644311,1.1078710369153033
319,2069.0,0.5520820536516116,0.7678339686610656,1.1247625039329516
320,2070.0,0.5712117717962765,0.7915313674044492,1.156193249563015
321,2071.0,0.5816115980288864,0.8064853124945637,1.1788529581652047
322,2072.0,0.564081770397776,0.7935406861913307,1.1740703817943192
323,2073.0,0.5388786219978775,0.7729412585032426,1.1619559526682333
324,2074.0,0.5372332748583009,0.7759032256752986,1.1735588907075414
325,2075.0,0.5431423093916385,0.7864110233883317,1.1927735284762466
326,2076.0,0.5484948556698318,0.796345584882709,1.211430362393035
327,2077.0,0.5491541666395128,0.8015669405876428,1.2253616072529236
328,2078.0,0.533792532589985,0.7907451035396513,1.2232185240576892
329,2079.0,0.5233256195294492,0.7847958721173941,1.2259058260199676
330,2080.0,0.5145303279046766,0.7804966338954584,1.23019325116077
331,2081.0,0.5358684463154184,0.8063104023954748,1.2645390348006889
332,2082.0,0.5273543811041578,0.8023261854378022,1.2686784673577172
333,2083.0,0.5348432225362204,0.8143613647066126,1.2884269156518466
334,2084.0,0.5237410078688965,0.8077823124720227,1.2891933159232756
335,2085.0,0.505198685552575,0.7937242264789304,1.282132669711408
336,2086.0,0.507747825639589,0.8007147080241145,1.2957843124332844
337,2087.0,0.5048105106721548,0.8021695075230999,1.303565199998551
338,2088.0,0.4860583253865802,0.787760499051659,1.2951525928158267
339,2089.0,0.5033522602454304,0.809349136917755,1.3224121678210963
340,2090.0,0.5022910877170977,0.8125304187472318,1.330938582820019
341,2091.0,0.5358183164306135,0.8502504743325644,1.3736839817951996
342,2092.0,0.523618521175212,0.8415915865119543,1.370123603198483
343,2093.0,0.5324022738497474,0.853385853103823,1.3870586629703354
344,2094.0,0.5268659589399289,0.8505100910571814,1.3892847806918385
345,2095.0,0.5427775803934156,0.8688252152406053,1.412626555114074
346,2096.0,0.5371285856937382,0.8653708364838546,1.4141065298320767
347,2097.0,0.5266875082931944,0.8569484158248908,1.4105218282910166
348,2098.0,0.5247249599242503,0.8568509100188698,1.4151642308020118
349,2099.0,0.5110277219919585,0.8448814441091946,1.4078371334571624
350,2100.0,0.5197520852910873,0.8552136061511493,1.4227192827916266
